,0,1,2,3,4
Dmkn,-0.6422972508196811,-0.6132168279435353,-0.5268971884018827,-0.8776588783978513,-0.4810539721394449
Dmxl2,0.5432165913394753,0.7704709891954399,0.4887047458513017,0.43081980120244,0.5954415501719689
Dnase2b,0.2829226403212088,0.3847247236530635,0.4031353986848828,0.343701519325774,0.3356639175603555
Dusp6,0.8629543426570269,1.224953616811512,1.0504396415828872,0.8512207743214637,0.9558142989008154
Emilin2,0.9313945303870004,1.1783777344611348,0.7885585372551286,0.7472601739686386,0.7672711726004063
Ero1l,0.5851271991187587,0.6237030757549145,0.5136610611638499,0.7496811006411337,0.5437889905208677
Ets1,0.6367360613941887,0.6880282711275253,0.8950066590985118,0.7803894349224585,0.8613847465784445
F2r,1.2512409181660948,1.6429602156021716,1.8164265792719128,1.056198062627742,1.3785511327896736
F2rl2,0.5511136102953783,0.8439866681797075,0.6469207890336219,0.2873661531235879,0.692985918462094
Fgfr1,0.459309605685038,0.6937674286506443,0.5237347294280196,0.6465998117272356,0.4058424080564525
Furin,1.0809877256185252,1.3405172378729036,1.0646885685100842,1.1312473461645496,1.0568811587661435
Fxyd5,0.3769979361608317,0.5361922469577852,0.4358498655889006,0.4179955382366297,0.3251959112068522
Gata2,1.575445089840841,1.5261104796689149,1.5649836324526958,1.5498575324899957,1.4121249287379307
Gem,0.4995577874156376,0.6505029369196046,0.6837948632231408,0.6963189944464954,0.6823393036782315
Glb1,0.8619189382951836,0.9054962630297528,0.8284436281417877,0.7817410509814429,0.6539161593387948
Glipr2,0.5236588387656502,0.6721054057354866,0.5369051943234838,0.4835777467667376,0.496550435585369
Gm5483,-0.6095397855519481,-2.20428100725072,-0.6143440988090925,-1.2263186341059926,-0.5443909675718916
Grm6,0.6562909403057346,0.8012102828935485,0.7400770976344797,0.6943027970284751,0.6690837208097721
Gstm1,-0.3140144276448706,-0.8474142239133153,-0.5900464237311144,-0.4231297345417295,-0.261961836854112
Gzmb,0.3357228089751884,-0.6056201073446414,-0.7807354774238616,1.0915950173983904,-0.6033165000772744
H2afy,-0.3806486882283558,-0.8316592801900038,-0.5027963792558028,-0.4396588037725433,-0.4053879920154436
Hao1,0.6080133447081402,0.8457719556907582,0.8863860594335533,0.4088259661451645,0.7010774919553346
Havcr2,0.5460436530752694,0.6966321177900412,0.5376864528088576,0.6140438646310382,0.5396066220286929
Hdc,1.0349651516259768,1.333528260639156,1.0851778997688617,1.1282218630083751,0.99573817429443
Hgf,1.3016195004319655,1.6585941602443266,1.6732382981947915,1.1277176131801043,1.296518680052213
Hmgn3,0.5045383494300161,0.4165975234645389,0.9014147214747712,0.6465067653626186,0.6998388151648341
Hp,-0.5088955455892875,-0.7654120936962983,-0.601402247741145,-0.6660508990965515,-0.6030135958059538
Hpse,-0.446736665779357,-0.6180189795689907,-0.4484201561157491,-0.3922946685167409,-0.3124537605154577
Id1,0.3540396638328107,0.5132542299734264,0.6119947267574235,0.483370495678398,0.6593679664061485
Ifitm3,-0.486632938339094,-0.6544631830089537,-0.5603566384723914,-1.0516746259118392,-0.7828657924071918
Igfbp7,1.4705798010627895,1.8215355895712608,2.157362149822706,1.3454934599848063,1.6368188273191475
Igsf8,0.4103906512053211,0.5937772469831268,0.9167314680249128,0.6998313499611452,0.5427543075285202
Ikzf2,0.7756610475385639,0.4546594447949132,0.7747260852819329,1.0078672153503612,0.8208502941094886
Il18rap,0.5394699485273499,0.5390267792816564,0.5952563770390075,0.5484204999243955,0.5978849735726621
Il1rl1,1.0236143488910745,0.6072346798103098,0.5027682031825172,1.3135130419809358,0.6320174022101284
Il6,0.8120918060572675,1.2465249427888927,1.2889941888826455,0.8514248585036309,1.0345780704912702
Inpp4b,0.7280785297519112,0.7182001421478164,0.880957651259954,0.8768786899883321,0.7450064346543874
Itga6,0.5182926435112154,0.4783668931532894,0.4902745653647692,0.2190341282318061,0.4197264876962531
Itgb1,0.5811682433444805,0.7712201042430052,0.8048387150929148,0.5761411736883397,0.5869019856730697
Itgb7,0.5046697092572678,0.5821502515373752,0.7109905519513561,0.4295564533148225,0.5760327867948725
Itk,0.3789431723002524,0.2864914806204393,0.648240511685265,0.4675127091233763,0.580004913584969
Itpr3,0.4747421188412971,0.4043112690130419,0.437988461011339,0.5297859450451814,0.5124728512242775
Jazf1,0.3614499353928757,0.2910859814030263,0.4715309373814429,0.4142411764732964,0.3083331233865064
Klf5,0.4228326650169501,0.5987538716462019,0.7240075453737754,0.4068546073264166,0.6187580096706774
Klf6,0.5818473664311988,1.1065507394384575,0.7877517078985364,0.6372958510100759,0.7625270312571698
L1cam,0.5142711036988573,0.5248467066144803,0.4822074183284462,0.4230810300681761,0.3340487354045534
Lama5,0.4516754729880943,0.5956256626934124,0.6342953001473015,0.4986153125483226,0.5411169269534503
Lat,0.4016285827196876,0.3732414299820695,0.5383071324328352,0.5321065241516064,0.3986512001458204
Lat2,0.554276828019916,0.5513795507239749,0.4705564836863357,0.6048356041062073,0.3875012599815303
Lcp1,0.8471516224365969,1.1570921448168974,0.5020837299434535,0.665644645401478,0.8677877617429021
Lgals1,1.14493793388586,1.297907806987149,1.608226748008552,1.0016436666052353,1.0198198058371928
Lif,0.8413547034492217,1.143548405565051,1.1692023940046226,0.8620792527512064,0.9179818176887568
Lilr4b,0.3440000861949719,0.5903068039733922,0.4993496657775084,0.4213407769935589,0.4143129177439275
Lilrb4a,0.7135584133552981,1.0285108689070588,0.8077493307649336,0.687132998026809,0.6577536618859164
Litaf,0.542312676194791,1.0358894822114095,0.565666332780399,0.2891987146088062,0.446373256492933
Ly6a,-0.4699865283980934,-0.5417081811557474,-0.7537894126439044,-0.8183015105834389,-0.601353717091403
Lyz2,-0.4032440632025715,-0.2919682383462197,-0.8378499772937493,-0.5486406257127724,-0.4637413376737115
Mboat1,1.2462025552182006,1.5944278488966854,1.6319440535739158,1.0239885466658878,1.320720557487737
Mcpt8,1.631882199023964,1.9726259326083304,2.219869503858269,1.416145982498154,1.719478652104803
Ms4a2,1.257053890345534,0.7594890668967024,1.1199914090488563,1.4444061012169067,0.9837652200592412
Msrb1,-0.2934378449146294,-0.4253583095934287,-0.7485414999886042,-0.4390555639285155,-0.2635804861455212
Muc20,0.6980759772944412,0.9802628108247056,1.050797199648662,0.5650426646543932,0.753646154545284
Myh9,0.3746189562778745,0.75275208874097,0.6309022814277301,0.4561095912083422,0.5419805903930033
Npr2,0.2930796935621466,0.3408342088156321,0.4922729611992863,0.2537560554864497,0.4379778248710813
Nrip3,0.7384171089191498,0.8737908362254687,0.6862149504139604,0.7636157581755937,0.6025004177453794
Nt5c3,0.8538219354954835,0.7685133311884227,1.229852199750047,0.7819386490754509,0.9809859362666342
Osbpl5,0.6054418122444549,0.6189832998705469,0.6939506203550915,0.5336585927174755,0.5971170553675935
Osm,1.2732453572978142,1.6061084939629109,1.8174410922893312,1.278264419539593,1.4244988030334285
P2rx1,0.6904045927783452,0.7470108863579874,0.5679092617272075,0.5477410640931808,0.6742155377813923
P2ry1,0.8516903463559944,1.051221952055537,1.1953604274283092,0.8769263474884443,0.9639476958448026
P2ry14,0.5680889298868693,0.8716605431554942,0.8141012224405404,0.4908590343393784,0.6903955425759195
Padi2,0.8048005834279308,0.82395733160157,1.0674950432885413,0.916287754547572,0.8980539103701423
Pdcd1lg2,0.7745527287542118,0.8142459276865421,0.7164591175447814,0.8938454601438298,0.6878985123971645
Pea15a,0.7116213931322409,0.8995184711781334,0.8856024755024932,0.6501327968245562,0.6525140017932334
Perp,0.9857679415718508,1.2541334113372875,1.3630594301797117,0.8789974693754873,1.0931156197127514
Pkp3,0.3618558527048967,0.388147749041768,0.466369701779137,0.3646008953421071,0.3559959890246628
Pld3,0.6275253305505057,0.6444640623936275,0.7539562317798022,0.5283836959482183,0.4318306907336579
Plek,0.413914608726888,0.902334876807419,0.6827293889377912,0.2221873869513754,0.581633356907385
Plxdc2,0.5087496145752137,0.3922704087194356,0.4729471301849989,0.626940071697583,0.5183211197053434
Prr13,0.4950759731198186,0.8396381701797626,0.4425225565319578,0.3133812318634731,0.4778399737263601
Prss34,1.682215025853108,2.095188402808895,2.389587663627741,1.4333834803126333,1.772215018512138
Ptger3,0.6526639432047823,0.8855653823783184,0.9383753282081184,0.7232200314403741,0.7357080878547425
Rab27b,0.500107435663451,0.3628089184744657,0.520324305229786,0.3344934456213616,0.5438752619596923
Rgs1,0.4806332338373231,0.4450711942243275,0.7162186786741265,0.6391171917428514,0.599467223704452
Rhoj,0.8191746439744687,0.5854100253827181,0.7607811332846204,0.7115157317914912,0.9573639350444362
Rnf128,1.223398841343363,1.5525582169654748,1.492932497011647,1.1480137113229438,1.243678815475594
Rnf149,-0.3662438480179956,-0.4700994407488699,-0.4290998211215777,-0.3926915585782431,-0.4285016253798199
Rsu1,0.6242194058968706,0.755892821183342,0.9317662578895708,0.3594265946272813,0.8850387744041018
S100a6,0.5750158538032267,0.8438214338918535,-0.3962527275958706,0.4115385913083274,0.6810545129063645
Sell,-0.3636955937177317,-0.3352777279721077,-0.6315501730006259,-1.0796024975655665,-0.5300123132982988
Serpina3g,0.6360635515891025,0.3115349172861659,0.7597505839611739,0.5336238820288759,0.5339652828521684
Sh3bgrl3,0.4211908808392801,0.6251476443119368,0.5383711679368954,0.3870518978863471,0.2144140235154588
Skap1,0.4823799632411418,0.6272533051327477,0.4972015691762091,0.518184760728481,0.5715564162615537
Slc22a3,0.7220999372186738,0.4952434925092407,0.8355069277909912,1.041022801064686,0.8691570367967314
Slc23a2,0.718732925897162,1.052673777513773,1.058824527923171,0.6020944310100065,0.8002853176334529
Slc24a3,0.8412186327959678,0.970854534459892,0.892069848933309,0.7488365654032693,0.9090189339472964
Slc3a2,1.088591036711844,1.3309439614210288,1.2547709136438834,1.0981034143334754,1.1352834720674507
Slc41a3,0.482515699827253,0.580089828448256,0.5165750966619418,0.7673911207559599,0.5793184250147151
Slc6a9,0.6829985910040307,0.7027816718694632,0.7750867571970248,0.6606289870415838,0.6305401878712275
Slc7a5,0.5993957916314205,0.5816973380054907,0.7783924329810004,0.8734559153850521,0.7699162492130059
Slc7a8,1.295196252873463,1.3956529436909455,1.5559611692304232,1.413772939454025,1.4478173080610963
Slpi,1.0747964800459422,1.393284825662778,1.1149821566597713,0.9248939790240758,0.9176360074879522
Socs1,0.8159072889201908,0.706767115987695,0.7745713651386162,0.8509202493283701,0.7876229461070228
Specc1,0.5626837206224224,0.7308637155548572,0.6409022105406647,0.5630041865967318,0.4813300081363274
Spint1,-0.4636903371235119,-0.5350691991942019,-0.4381875176211657,-0.5199699618304475,-0.389878078608184
Srgn,1.0413997991652433,0.9037091782178802,1.014021370122011,1.0554026046088425,1.1507509346529476
Stk17b,0.5076549163954979,0.7210613131982037,0.480279034943583,0.4293370343242134,0.5875817821263307
Stx3,0.6760660719136952,0.8229755725784983,0.570503276302893,0.6158837976232575,0.78385070070273
Tarm1,0.6018952317469397,0.7727132749280817,0.3934972008648704,0.3932182077545215,0.690106079013246
Tcf7l2,-0.2820695471403661,-0.3290256194526065,-0.4610616138757347,-0.3761329344074753,-0.2852664182111432
Tiam1,0.6594905896766527,0.6540909362934022,0.6249070947712279,0.6545033949345872,0.6622687121287394
Tln1,0.4935852021248824,0.6345115493517104,0.8246783523177239,0.2859206652932882,0.7276120496067665
Tmem64,0.631893191683928,0.5902604312810752,0.6152127762397981,0.6176102804554117,0.6042916636388886
Tmsb4x,0.4441881029774526,0.4162949362396625,0.4500196293537633,0.2226092942474266,0.771760347352645
Tmtc2,0.5227794686475759,0.5338993176880531,0.5987776205979264,0.6868093272556056,0.5804985608701644
Tnfrsf18,0.4416105436709154,0.4014072578316151,0.4866892833278042,0.4666332983824462,0.4901753463193314
Tph1,-0.3250620813425775,-1.62469514417061,-2.1266785779111226,0.4004448435803494,-1.3278230633637196
Tpm4,0.4310951143502623,0.7228025360619282,1.2370661889054102,0.6194428794308602,0.7189681307270817
Ubac2,0.5768861576427003,0.5685675415098775,0.7513821455925827,0.5988280062293155,0.7553914333787624
Vcan,-0.3874236203833278,-0.3989513418515349,-0.53938477889874,-0.8116791055576208,-0.5086724711892343
Vcl,0.6136083878749836,0.7334950754096639,0.999334664336167,0.438995495233786,0.7820369799944372
